Scheduled Charges,Refresh key: Charge Code,Refresh key: Lease ID,Unit Type,Property,Related Import Lease,Import Lease - Lease - Record ID#,Related Import Lease (ref),xQuery - Related Lease,Date Created,Date Modified,Record ID#,Record Owner,Last Modified By,Refresh key
"$1,215",Base Rent,R13224209,B1,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2801,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13224209_Base Rent
"$1,345",Base Rent,R13272788,B1,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2802,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13272788_Base Rent
"$1,215",Base Rent,R13270227,B1,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2809,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13270227_Base Rent
"$1,215",Base Rent,R13254573,B1,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2822,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13254573_Base Rent
"$1,195",Base Rent,R13244919,B1,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2825,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13244919_Base Rent
"$1,215",Base Rent,R13244920,B1,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2827,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13244920_Base Rent
"$1,195",Base Rent,R13244921,B1,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2828,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13244921_Base Rent
"$1,205",Base Rent,R13245203,B1,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2830,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13245203_Base Rent
"$1,345",Base Rent,R13245116,B1,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2832,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13245116_Base Rent
"$1,215",Base Rent,R13245246,B1,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2833,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13245246_Base Rent
"$1,345",Base Rent,R13245587,B1,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2835,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13245587_Base Rent
"$1,195",Base Rent,R13246476,B1,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2837,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13246476_Base Rent
"$1,215",Base Rent,R13246656,B1,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2838,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13246656_Base Rent
"$1,215",Base Rent,R13252208,B1,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2843,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13252208_Base Rent
"$1,215",Base Rent,R13247677,B1,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2846,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13247677_Base Rent
"$1,215",Base Rent,R13247697,B1,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2847,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13247697_Base Rent
"$1,215",Base Rent,R13248477,B1,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2853,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13248477_Base Rent
"$1,345",Base Rent,R13250255,B1,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2855,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13250255_Base Rent
"$1,190",Base Rent,R13251055,C1,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2869,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13251055_Base Rent
"$1,115",Base Rent,R13248698,C2,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2880,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13248698_Base Rent
"$1,115",Base Rent,R13248690,C2,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2882,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13248690_Base Rent
"$1,180",Base Rent,R13250514,C1,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2886,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13250514_Base Rent
"$1,675",Base Rent,R13274219,Studio,Everly on The Loop,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2900,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13274219_Base Rent
"$1,180",Base Rent,R13222373,A1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2950,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13222373_Base Rent
$975,Base Rent,R13248148,B1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2952,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13248148_Base Rent
$930,Base Rent,R13247801,B1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2958,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13247801_Base Rent
$930,Base Rent,R13247006,B1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2959,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13247006_Base Rent
$975,Base Rent,R13248749,B1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2973,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13248749_Base Rent
$975,Base Rent,R13248924,B1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2974,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13248924_Base Rent
"$1,005",Base Rent,R13255980,B1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2975,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13255980_Base Rent
"$1,005",Base Rent,R13255978,B1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2977,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13255978_Base Rent
"$1,015",Base Rent,R13253046,B1 ALT,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2982,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13253046_Base Rent
"$1,015",Base Rent,R13224309,B1 ALT,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2984,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13224309_Base Rent
$950,Base Rent,R13252445,B1 ALT,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2986,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13252445_Base Rent
$985,Base Rent,R13254769,B1 ALT,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2989,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13254769_Base Rent
$985,Base Rent,R13255498,B1 ALT,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2992,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13255498_Base Rent
$950,Base Rent,R13255231,B1 ALT,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,2993,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13255231_Base Rent
$950,Base Rent,R13252667,B1 ALT,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3000,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13252667_Base Rent
$820,Base Rent,R13248182,C1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3003,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13248182_Base Rent
$820,Base Rent,R13224036,C1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3007,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13224036_Base Rent
$795,Base Rent,R13243228,D1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3025,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13243228_Base Rent
$795,Base Rent,R13245832,D1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3026,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13245832_Base Rent
$795,Base Rent,R13248785,D1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3027,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13248785_Base Rent
$795,Base Rent,R13248790,D1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3028,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13248790_Base Rent
$795,Base Rent,R13244894,D1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3029,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13244894_Base Rent
$795,Base Rent,R13250371,D1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3031,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13250371_Base Rent
$795,Base Rent,R13250413,D1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3033,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13250413_Base Rent
$795,Base Rent,R13250491,D1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3036,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13250491_Base Rent
$795,Base Rent,R13250487,D1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3037,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13250487_Base Rent
$795,Base Rent,R13249737,D1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3039,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13249737_Base Rent
$795,Base Rent,R13249761,D1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3040,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13249761_Base Rent
$795,Base Rent,R13255650,D1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3046,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13255650_Base Rent
$810,Base Rent,R13252688,D1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3058,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13252688_Base Rent
$810,Base Rent,R13251341,D1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3059,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13251341_Base Rent
$795,Base Rent,R13254603,D1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3060,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13254603_Base Rent
$810,Base Rent,R13237829,D1,SOVA,,,,"30,912",04-15-2021 07:50 PM,01-23-2022 06:22 PM,3067,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13237829_Base Rent
$795,Base Rent,R13270469,D1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3074,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13270469_Base Rent
$810,Base Rent,R13220867,D1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3086,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13220867_Base Rent
$795,Base Rent,R13248210,D1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3102,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13248210_Base Rent
$795,Base Rent,R13248208,D1,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3103,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13248208_Base Rent
$815,Base Rent,R13254724,D1,SOVA,,,,"34,947",04-15-2021 07:50 PM,01-23-2022 06:22 PM,3107,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13254724_Base Rent
$840,Base Rent,R13252567,D2,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3127,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13252567_Base Rent
$820,Base Rent,R13160367,D2,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3128,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13160367_Base Rent
$820,Base Rent,R13273008,D3,SOVA,,,,"30,466",04-15-2021 07:50 PM,01-23-2022 06:22 PM,3133,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13273008_Base Rent
$820,Base Rent,R13273010,D3,SOVA,,,,"30,467",04-15-2021 07:50 PM,01-23-2022 06:22 PM,3134,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13273010_Base Rent
$820,Base Rent,R13273011,D3,SOVA,,,,"30,468",04-15-2021 07:50 PM,01-23-2022 06:22 PM,3135,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13273011_Base Rent
$820,Base Rent,R13273013,D3,SOVA,,,,"30,469",04-15-2021 07:50 PM,01-23-2022 06:22 PM,3136,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13273013_Base Rent
$850,Base Rent,R13246887,D3,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3137,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13246887_Base Rent
$850,Base Rent,R13251059,D3,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3141,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13251059_Base Rent
$850,Base Rent,R13251314,D3,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3142,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13251314_Base Rent
$850,Base Rent,R13226647,D3,SOVA,,,,"31,376",04-15-2021 07:50 PM,01-23-2022 06:22 PM,3148,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13226647_Base Rent
$850,Base Rent,R13270441,D3,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3151,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13270441_Base Rent
$850,Base Rent,R13248093,D3,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3155,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13248093_Base Rent
$850,Base Rent,R13256052,D3,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3158,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13256052_Base Rent
$850,Base Rent,R13254943,D3,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3164,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13254943_Base Rent
$850,Base Rent,R13245221,D3,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3165,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13245221_Base Rent
$815,Base Rent,R13271240,D3,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3172,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13271240_Base Rent
$815,Base Rent,R13270763,D3,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3174,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13270763_Base Rent
$870,Base Rent,R13254477,D3,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3175,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13254477_Base Rent
$850,Base Rent,R13249071,D3,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3181,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13249071_Base Rent
$850,Base Rent,R13249061,D3,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3184,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13249061_Base Rent
$850,Base Rent,R13246748,D3,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3185,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13246748_Base Rent
$830,Base Rent,R13249285,D3,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3191,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13249285_Base Rent
$865,Base Rent,R13243450,D3,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3192,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13243450_Base Rent
$850,Base Rent,R13248764,D3,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3194,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13248764_Base Rent
$850,Base Rent,R13263964,D3,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3206,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13263964_Base Rent
$850,Base Rent,R13243730,D3,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3216,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13243730_Base Rent
$850,Base Rent,R13252594,D3,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3228,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13252594_Base Rent
$870,Base Rent,R13277827,D3,SOVA,,,,"33,954",04-15-2021 07:50 PM,01-23-2022 06:22 PM,3231,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13277827_Base Rent
$850,Base Rent,R13277813,D3,SOVA,,,,"32,674",04-15-2021 07:50 PM,01-23-2022 06:22 PM,3239,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13277813_Base Rent
$850,Base Rent,R13274191,D3,SOVA,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3240,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13274191_Base Rent
"$1,550",Base Rent,R13251690,a1a stack,Station Nine,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3375,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13251690_Base Rent
$995,Base Rent,R13270286,A2,The Academy at Frisco,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3426,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13270286_Base Rent
$745,Base Rent,R13269746,B1,The Academy at Frisco,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3433,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13269746_Base Rent
$735,Base Rent,R13244976,B1,The Academy at Frisco,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3436,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13244976_Base Rent
$735,Base Rent,R13252239,B1,The Academy at Frisco,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3441,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13252239_Base Rent
$595,Base Rent,R13248696,D1,The Academy at Frisco,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3450,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13248696_Base Rent
$550,Base Rent,R13248699,D1,The Academy at Frisco,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3460,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13248699_Base Rent
$570,Base Rent,R13243548,D1,The Academy at Frisco,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3461,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13243548_Base Rent
$585,Base Rent,R13252730,D1,The Academy at Frisco,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3477,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13252730_Base Rent
$575,Base Rent,R13254243,D1,The Academy at Frisco,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3478,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13254243_Base Rent
$575,Base Rent,R13254244,D1,The Academy at Frisco,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3479,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13254244_Base Rent
$575,Base Rent,R13254230,D1,The Academy at Frisco,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3480,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13254230_Base Rent
$560,Base Rent,R13251181,D1,The Academy at Frisco,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3507,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13251181_Base Rent
$580,Base Rent,R13246953,D2,The Academy at Frisco,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3523,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13246953_Base Rent
$560,Base Rent,R13226343,D2,The Academy at Frisco,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3526,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13226343_Base Rent
$580,Base Rent,R13235958,D2,The Academy at Frisco,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3527,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13235958_Base Rent
$530,Base Rent,R13252834,D3,The Academy at Frisco,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3539,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13252834_Base Rent
$550,Base Rent,R13252832,D3,The Academy at Frisco,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3540,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13252832_Base Rent
$530,Base Rent,R13248085,D3,The Academy at Frisco,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3541,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13248085_Base Rent
"$1,425",Base Rent,R13272949,D4,The Academy Chorro,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3586,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13272949_Base Rent
"$1,425",Base Rent,R13272950,D4,The Academy Chorro,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3587,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13272950_Base Rent
"$1,425",Base Rent,R13272952,D4,The Academy Chorro,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3588,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13272952_Base Rent
"$1,425",Base Rent,R13272954,D4,The Academy Chorro,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3589,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13272954_Base Rent
"$1,875",Base Rent,R13196494,A1,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3596,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13196494_Base Rent
"$1,425",Base Rent,R13246736,B5,The Academy on Charles,,,,"33,796",04-15-2021 07:50 PM,01-23-2022 06:22 PM,3613,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13246736_Base Rent
"$1,425",Base Rent,R13251579,B5,The Academy on Charles,,,,"33,797",04-15-2021 07:50 PM,01-23-2022 06:22 PM,3614,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13251579_Base Rent
"$1,475",Base Rent,R13248694,B6,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3617,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13248694_Base Rent
"$1,485",Base Rent,R13248693,B6,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3618,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13248693_Base Rent
"$1,475",Base Rent,R13193973,B6,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3619,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13193973_Base Rent
"$1,475",Base Rent,R13272310,B6,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3620,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13272310_Base Rent
"$1,340",Base Rent,R13274418,C1,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3621,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13274418_Base Rent
"$1,295",Base Rent,R13261391,C2,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3622,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13261391_Base Rent
"$1,295",Base Rent,R13259095,C2,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3623,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13259095_Base Rent
"$1,295",Base Rent,R13261240,C2,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3624,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13261240_Base Rent
"$1,295",Base Rent,R13254562,C2,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3629,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13254562_Base Rent
"$1,295",Base Rent,R13253219,C2,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3631,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13253219_Base Rent
"$1,255",Base Rent,R13227843,C3,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3636,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13227843_Base Rent
"$1,255",Base Rent,R13245253,C3,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3637,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13245253_Base Rent
"$1,255",Base Rent,R13245872,C3,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3638,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13245872_Base Rent
"$1,355",Base Rent,R13255849,C4,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3642,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13255849_Base Rent
