Record ID#,Refresh key: property,Floorplan Name,Refresh key: floorplan_name,Related Floorplan,rentable_unit_count,Floorplan - Total Beds,xAudit - Bed Variance,occupied_count,"Floorplan - # of Signed Leases, Current Term",preleased_count,xAudit - Lease Variance,approved_count,completed_count,Date Created,Date Modified,excluded_unit_count,Floorplan - Property Name,Floorplan - Rentable Beds,Floorplan - Unit Type,Last Modified By,preleased_new_count,preleased_renewal_count,Property - Floorplan,property_id,Record Owner,Refresh key,units,xProperty Name,xUnit Type,xSigned Leases
949,Torre,TH - F1,TH - F1,336,18,18,0,16,19,0,19,18,0,07-12-2022 12:41 PM,05-29-2024 02:15 AM,0,Torre,18,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_TH - F1,18,Torre,,0
716,Academy 65,B1,B1,47,21,21,0,21,21,0,21,21,0,07-12-2022 11:07 AM,05-24-2024 02:15 AM,0,Academy 65,21,2 x 2,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Academy 65_B1,21,Academy 65,,0
748,1047 Commonwealth Avenue,S5,S5,21,10,10,0,10,10,0,10,10,0,07-12-2022 12:41 PM,05-20-2024 02:15 AM,0,1047 Commonwealth Avenue,10,0 x 1,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,1047 Commonwealth Avenue_S5,10,1047 Commonwealth Avenue,,0
931,Torre,TH - C2,TH - C2,318,6,6,0,6,7,0,7,6,0,07-12-2022 12:41 PM,05-18-2024 02:15 AM,0,Torre,6,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_TH - C2,6,Torre,,0
726,1008 S. 4th,B1,B1,1,8,8,0,8,8,0,8,8,0,07-12-2022 12:41 PM,05-11-2024 02:15 AM,0,Campustown 1008 S. 4th,8,2 x 1,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,1008 S. 4th_B1,8,1008 S. 4th,,0
728,1008 S. 4th,B3,B3,3,10,10,0,10,10,0,10,10,0,07-12-2022 12:41 PM,05-11-2024 02:15 AM,0,Campustown 1008 S. 4th,10,2 x 2,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,1008 S. 4th_B3,10,1008 S. 4th,,0
1045,The Academy at Frisco,,Not Selected,,0,,0,0,,0,0,0,0,03-30-2024 02:15 AM,05-11-2024 02:15 AM,0,,,,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Academy at Frisco_Not Selected,0,The Academy at Frisco,,0
789,Shortbread Lofts,C4 (Private),C4,212,24,24,0,24,6,0,6,24,0,07-12-2022 12:41 PM,05-08-2024 02:15 AM,0,Shortbread Lofts,24,3 x 3,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Shortbread Lofts_C4,24,Shortbread Lofts,,0
772,ANOVA uCity Square,C1,C1,355,5,5,0,5,5,0,5,5,0,07-12-2022 12:41 PM,05-07-2024 02:16 AM,0,ANOVA uCity Square,5,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,ANOVA uCity Square_C1,5,ANOVA uCity Square,,0
898,Torre,B2,B2,285,10,10,0,10,11,0,11,10,0,07-12-2022 12:41 PM,05-07-2024 02:16 AM,0,Torre,10,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_B2,10,Torre,,0
948,Torre,TH - E1,TH - E1,335,10,10,0,5,10,0,10,10,0,07-12-2022 12:41 PM,05-07-2024 02:16 AM,0,Torre,10,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_TH - E1,10,Torre,,0
1031,The Caswell at Runnymeade,,A6,,4,,4,3,,0,0,3,0,02-03-2024 01:16 AM,05-04-2024 02:15 AM,0,,,,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Caswell at Runnymeade_A6,4,The Caswell at Runnymeade,,0
745,1047 Commonwealth Avenue,S2,S2,18,12,12,0,11,12,0,12,12,0,07-12-2022 12:41 PM,05-01-2024 02:15 AM,0,1047 Commonwealth Avenue,12,0 x 1,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,1047 Commonwealth Avenue_S2,12,1047 Commonwealth Avenue,,0
743,1047 Commonwealth Avenue,S10,S10,16,4,4,0,4,2,0,2,2,0,07-12-2022 12:41 PM,04-23-2024 02:15 AM,0,1047 Commonwealth Avenue,4,0 x 1,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,1047 Commonwealth Avenue_S10,4,1047 Commonwealth Avenue,,0
878,The Dean Campustown,S3 XL,S3 XL,262,28,28,0,28,28,0,28,28,0,07-12-2022 12:41 PM,04-18-2024 02:16 AM,0,The Dean Campustown,28,1 x 1,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Dean Campustown_S3 XL,28,The Dean Campustown,,0
921,Torre,D2 - SEMI-SHARED,D2 - SEMI-SHARED,308,5,5,0,5,4,0,4,4,0,07-12-2022 12:41 PM,04-17-2024 02:15 AM,0,Torre,5,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_D2 - SEMI-SHARED,5,Torre,,0
785,Shortbread Lofts,B4 (Private),B4,206,2,2,0,2,2,0,2,2,0,07-12-2022 12:41 PM,04-12-2024 02:15 AM,0,Shortbread Lofts,2,2 x 2,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Shortbread Lofts_B4,2,Shortbread Lofts,,0
709,908 S. 1st,B3,B3,40,8,8,0,7,8,0,8,8,0,07-12-2022 11:07 AM,04-04-2024 02:16 AM,0,Campustown 908 S. 1st,8,2 x 2,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,908 S. 1st_B3,8,908 S. 1st,,0
990,Torre,B5.2 DELUXE,B5.2 DELUXE,401,12,12,0,10,3,0,3,2,0,09-30-2023 03:15 AM,03-30-2024 02:15 AM,0,Torre,12,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_B5.2 DELUXE,12,Torre,,0
1030,The Caswell at Runnymeade,,A5.2,,6,,6,6,,0,0,5,0,02-03-2024 01:16 AM,03-28-2024 02:15 AM,0,,,,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Caswell at Runnymeade_A5.2,6,The Caswell at Runnymeade,,0
783,Shortbread Lofts,B2 (Shared),B2,204,10,10,0,10,,0,0,10,0,07-12-2022 12:41 PM,03-22-2024 02:15 AM,0,Shortbread Lofts,10,2 x 2,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Shortbread Lofts_B2,10,Shortbread Lofts,,0
934,Torre,TH - C4,TH - C4,321,12,12,0,12,12,0,12,12,0,07-12-2022 12:41 PM,03-22-2024 02:15 AM,0,Torre,12,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_TH - C4,12,Torre,,0
702,501 S. 6th,D3 Townhome,D3 Townhome,33,4,4,0,4,4,0,4,3,1,07-12-2022 11:07 AM,03-20-2024 02:15 AM,0,Campustown 501 S. 6th,4,4 x 3,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,501 S. 6th_D3 Townhome,4,501 S. 6th,,0
787,Shortbread Lofts,C2 (Shared),C2,209,6,6,0,6,6,0,6,6,0,07-12-2022 12:41 PM,03-20-2024 02:15 AM,0,Shortbread Lofts,6,3 x 3,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Shortbread Lofts_C2,6,Shortbread Lofts,,0
944,Torre,TH - D6 - SEMI-SHARED,TH - D6 - SEMI-SHARED,331,15,15,0,13,12,0,12,14,0,07-12-2022 12:41 PM,03-19-2024 02:15 AM,0,Torre,15,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_TH - D6 - SEMI-SHARED,15,Torre,,0
864,The Dean Campustown,A2 Deluxe,A2 Deluxe,261,28,28,0,26,28,0,28,28,0,07-12-2022 12:41 PM,03-15-2024 02:15 AM,0,The Dean Campustown,28,1 x 1,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Dean Campustown_A2 Deluxe,28,The Dean Campustown,,0
923,Torre,D4 - SEMI-SHARED,D4 - SEMI-SHARED,310,12,12,0,8,7,0,7,7,0,07-12-2022 12:41 PM,03-08-2024 01:15 AM,0,Torre,12,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_D4 - SEMI-SHARED,12,Torre,,0
848,The Academy on Charles,C3,C3,137,24,24,0,24,24,0,24,24,0,07-12-2022 12:41 PM,03-06-2024 01:15 AM,0,The Academy on Charles,24,3 x 3,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Academy on Charles_C3,24,The Academy on Charles,,0
820,The Academy at Frisco,A2,A2,111,3,3,0,3,3,0,3,3,0,07-12-2022 12:41 PM,03-02-2024 01:17 AM,0,The Academy at Frisco,3,1 x 1,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Academy at Frisco_A2,3,The Academy at Frisco,,0
845,The Academy on Charles,B6,B6,134,10,10,0,10,10,0,10,10,0,07-12-2022 12:41 PM,02-27-2024 01:16 AM,0,The Academy on Charles,10,2 x 2,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Academy on Charles_B6,10,The Academy on Charles,,0
1020,Venue at North Campus,,Not Selected,,0,,0,0,,0,0,0,0,11-14-2023 01:15 AM,02-27-2024 01:16 AM,0,,,,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Venue at North Campus_Not Selected,0,Venue at North Campus,,0
843,The Academy on Charles,B4,B4,132,8,8,0,8,8,0,8,8,0,07-12-2022 12:41 PM,02-13-2024 01:16 AM,0,The Academy on Charles,8,2 x 2,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Academy on Charles_B4,8,The Academy on Charles,,0
1024,The Caswell at Runnymeade,,A1.1,,3,,3,3,,0,0,3,0,02-03-2024 01:16 AM,02-03-2024 01:16 AM,0,,,,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Caswell at Runnymeade_A1.1,3,The Caswell at Runnymeade,,0
1025,The Caswell at Runnymeade,,A1.2,,2,,2,2,,0,0,1,0,02-03-2024 01:16 AM,02-03-2024 01:16 AM,0,,,,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Caswell at Runnymeade_A1.2,2,The Caswell at Runnymeade,,0
1040,The Caswell at Runnymeade,,Not Selected,,0,,0,0,,0,0,0,0,02-03-2024 01:16 AM,02-03-2024 01:16 AM,0,,,,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Caswell at Runnymeade_Not Selected,0,The Caswell at Runnymeade,,0
842,The Academy on Charles,B3,B3,131,6,6,0,6,6,0,6,6,0,07-12-2022 12:41 PM,01-30-2024 01:16 AM,0,The Academy on Charles,6,2 x 2,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Academy on Charles_B3,6,The Academy on Charles,,0
784,Shortbread Lofts,B3 (Private),B3,205,2,2,0,2,2,0,2,2,0,07-12-2022 12:41 PM,01-24-2024 01:16 AM,0,Shortbread Lofts,2,2 x 2,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Shortbread Lofts_B3,2,Shortbread Lofts,,0
932,Torre,TH - C3,TH - C3,319,3,3,0,3,3,0,3,3,0,07-12-2022 12:41 PM,01-24-2024 01:16 AM,0,Torre,3,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_TH - C3,3,Torre,,0
844,The Academy on Charles,B5,B5,133,8,8,0,8,8,0,8,8,0,07-12-2022 12:41 PM,01-21-2024 01:16 AM,0,The Academy on Charles,8,2 x 2,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Academy on Charles_B5,8,The Academy on Charles,,0
895,Torre,A1,A1,282,3,3,0,3,3,0,3,3,0,07-12-2022 12:41 PM,01-06-2024 01:15 AM,0,Torre,3,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_A1,3,Torre,,0
757,Academy Lincoln,B3 Townhome,B3 Townhome,57,14,14,0,14,14,0,14,14,0,07-12-2022 12:41 PM,01-04-2024 01:15 AM,0,Academy Lincoln,14,2 x 2,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Academy Lincoln_B3 Townhome,14,Academy Lincoln,,0
840,The Academy on Charles,B1,B1,129,10,10,0,10,10,0,10,10,0,07-12-2022 12:41 PM,12-28-2023 01:15 AM,0,The Academy on Charles,10,2 x 2,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Academy on Charles_B1,10,The Academy on Charles,,0
910,Torre,B7 - SEMI-SHARED,B7 - SEMI-SHARED,297,12,12,0,12,8,0,8,8,0,07-12-2022 12:41 PM,12-15-2023 01:16 AM,0,Torre,12,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_B7 - SEMI-SHARED,12,Torre,,0
958,The Dean Reno,A1,A1,360,1,1,0,1,1,0,1,1,0,10-11-2022 02:14 AM,12-08-2023 01:16 AM,0,The Dean Reno,1,1 x 1,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Dean Reno_A1,1,The Dean Reno,,0
897,Torre,B1,B1,284,2,2,0,2,2,0,2,2,0,07-12-2022 12:41 PM,12-07-2023 01:16 AM,0,Torre,2,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_B1,2,Torre,,0
961,The Dean Reno,C1,C1,362,3,3,0,3,2,0,2,2,0,10-11-2022 02:14 AM,12-07-2023 01:16 AM,0,The Dean Reno,3,3 x 3,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Dean Reno_C1,3,The Dean Reno,,0
713,908 S. 1st,M2 Murphy,M2 Murphy,45,4,4,0,4,4,0,4,4,0,07-12-2022 11:07 AM,12-06-2023 01:16 AM,0,Campustown 908 S. 1st,4,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,908 S. 1st_M2 Murphy,4,908 S. 1st,,0
824,The Academy at Frisco,C1,C1,115,18,18,0,18,18,0,18,18,0,07-12-2022 12:41 PM,12-06-2023 01:16 AM,0,The Academy at Frisco,18,3 x 3,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Academy at Frisco_C1,18,The Academy at Frisco,,0
838,The Academy on Charles,A1,A1,127,1,1,0,1,1,0,1,1,0,07-12-2022 12:41 PM,12-06-2023 01:16 AM,0,The Academy on Charles,1,1 x 1,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Academy on Charles_A1,1,The Academy on Charles,,0
839,The Academy on Charles,A2,A2,128,1,1,0,1,1,0,1,1,0,07-12-2022 12:41 PM,12-06-2023 01:16 AM,0,The Academy on Charles,1,1 x 1,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Academy on Charles_A2,1,The Academy on Charles,,0
841,The Academy on Charles,B2,B2,130,8,8,0,8,8,0,8,8,0,07-12-2022 12:41 PM,12-06-2023 01:16 AM,0,The Academy on Charles,8,2 x 2,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Academy on Charles_B2,8,The Academy on Charles,,0
855,The Academy on Charles,S1,S1,143,4,4,0,4,4,0,4,4,0,07-12-2022 12:41 PM,12-06-2023 01:16 AM,0,The Academy on Charles,4,0 x 1,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Academy on Charles_S1,4,The Academy on Charles,,0
856,The Academy on Charles,S2,S2,144,1,1,0,1,1,0,1,1,0,07-12-2022 12:41 PM,12-06-2023 01:16 AM,0,The Academy on Charles,1,0 x 1,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Academy on Charles_S2,1,The Academy on Charles,,0
1021,1047 Commonwealth Avenue,,Not Selected,,0,,0,0,,0,0,0,0,11-16-2023 02:15 AM,11-16-2023 02:15 AM,0,,,,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,1047 Commonwealth Avenue_Not Selected,0,1047 Commonwealth Avenue,,0
950,Torre,TH - F2,TH - F2,337,6,6,0,6,6,0,6,6,0,07-12-2022 12:41 PM,11-14-2023 01:15 AM,0,Torre,6,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_TH - F2,6,Torre,,0
708,908 S. 1st,B2,B2,39,16,16,0,16,16,0,16,16,0,07-12-2022 11:07 AM,11-09-2023 02:15 AM,0,Campustown 908 S. 1st,16,2 x 1,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,908 S. 1st_B2,16,908 S. 1st,,0
942,Torre,TH - D4 - SEMI-SHARED,TH - D4 - SEMI-SHARED,329,10,10,0,10,10,0,10,10,0,07-12-2022 12:41 PM,11-07-2023 02:16 AM,0,Torre,10,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_TH - D4 - SEMI-SHARED,10,Torre,,0
901,Torre,B3,B3,288,4,4,0,4,5,0,5,4,0,07-12-2022 12:41 PM,10-26-2023 03:16 AM,0,Torre,4,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_B3,4,Torre,,0
1008,The Dean Campustown,,Not Selected,,0,,0,0,,0,0,0,0,10-14-2023 02:16 AM,10-26-2023 03:16 AM,0,,,,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Dean Campustown_Not Selected,0,The Dean Campustown,,0
740,1008 S. 4th,S2,S2,14,4,4,0,4,4,0,4,4,0,07-12-2022 12:41 PM,10-22-2023 03:16 AM,0,Campustown 1008 S. 4th,4,0 x 1,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,1008 S. 4th_S2,4,1008 S. 4th,,0
730,1008 S. 4th,B5,B5,5,2,2,0,2,2,0,2,2,0,07-12-2022 12:41 PM,10-20-2023 03:16 AM,0,Campustown 1008 S. 4th,2,2 x 2,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,1008 S. 4th_B5,2,1008 S. 4th,,0
863,The Dean Campustown,A1,A1,165,14,14,0,14,14,0,14,14,0,07-12-2022 12:41 PM,10-20-2023 03:16 AM,0,The Dean Campustown,14,1 x 1,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Dean Campustown_A1,14,The Dean Campustown,,0
915,Torre,C1,C1,302,3,3,0,3,3,0,3,3,0,07-12-2022 12:41 PM,10-17-2023 03:16 AM,0,Torre,3,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_C1,3,Torre,,0
996,Academy 65,,Not Selected,,0,,0,0,,0,0,0,0,10-14-2023 02:16 AM,10-14-2023 02:16 AM,0,,,,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Academy 65_Not Selected,0,Academy 65,,0
998,ANOVA uCity Square,,Not Selected,,0,,0,0,,0,0,0,0,10-14-2023 02:16 AM,10-14-2023 02:16 AM,0,,,,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,ANOVA uCity Square_Not Selected,0,ANOVA uCity Square,,0
1001,SOVA,,Not Selected,,0,,0,0,,0,0,0,0,10-14-2023 02:16 AM,10-14-2023 02:16 AM,0,,,,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,SOVA_Not Selected,0,SOVA,,0
1002,Station Nine,,Not Selected,,0,,0,0,,0,0,0,0,10-14-2023 02:16 AM,10-14-2023 02:16 AM,0,,,,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Station Nine_Not Selected,0,Station Nine,,0
1006,The Academy on Charles,,Not Selected,,0,,0,0,,0,0,0,0,10-14-2023 02:16 AM,10-14-2023 02:16 AM,0,,,,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Academy on Charles_Not Selected,0,The Academy on Charles,,0
1009,The Dean Reno,,Not Selected,,0,,0,0,,0,0,0,0,10-14-2023 02:16 AM,10-14-2023 02:16 AM,0,,,,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Dean Reno_Not Selected,0,The Dean Reno,,0
1011,Torre,,Not Selected,,0,,0,0,,0,0,0,0,10-14-2023 02:16 AM,10-14-2023 02:16 AM,0,,,,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_Not Selected,0,Torre,,0
696,501 S. 6th,B1,B1,27,2,2,0,2,2,0,2,2,0,07-12-2022 11:07 AM,10-14-2023 02:16 AM,0,Campustown 501 S. 6th,2,2 x 2,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,501 S. 6th_B1,2,501 S. 6th,,0
697,501 S. 6th,B2,B2,28,2,2,0,2,2,0,2,2,0,07-12-2022 11:07 AM,10-14-2023 02:16 AM,0,Campustown 501 S. 6th,2,2 x 2,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,501 S. 6th_B2,2,501 S. 6th,,0
884,The Rise at Northgate,B3 Penthouse,B3,229,2,2,0,2,2,0,2,2,0,07-12-2022 12:41 PM,10-14-2023 02:16 AM,0,The Rise at Northgate,2,2 x 2.5,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Rise at Northgate_B3,2,The Rise at Northgate,,0
885,The Rise at Northgate,C1 Penthouse,C1,230,3,3,0,3,3,0,3,3,0,07-12-2022 12:41 PM,10-14-2023 02:16 AM,0,The Rise at Northgate,3,3 x 3.5,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,The Rise at Northgate_C1,3,The Rise at Northgate,,0
896,Torre,A2,A2,283,1,1,0,1,1,0,1,1,0,07-12-2022 12:41 PM,10-14-2023 02:16 AM,0,Torre,1,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_A2,1,Torre,,0
902,Torre,B4,B4,289,2,2,0,2,2,0,2,2,0,07-12-2022 12:41 PM,10-14-2023 02:16 AM,0,Torre,2,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_B4,2,Torre,,0
926,Torre,S1,S1,313,1,1,0,1,1,0,1,1,0,07-12-2022 12:41 PM,10-14-2023 02:16 AM,0,Torre,1,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_S1,1,Torre,,0
933,Torre,TH - C3.1,TH - C3.1,320,3,3,0,3,3,0,3,3,0,07-12-2022 12:41 PM,10-14-2023 02:16 AM,0,Torre,3,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_TH - C3.1,3,Torre,,0
941,Torre,TH - D3,TH - D3,328,4,4,0,4,4,0,4,4,0,07-12-2022 12:41 PM,10-14-2023 02:16 AM,0,Torre,4,0 x 0,Connected Data Service <3000.e5kr>,0,0,,,Connected Data Service <3000.e5kr>,Torre_TH - D3,4,Torre,,0
