Floorplan - Property Name,Floorplan Name,Tier Lease Type,Tier Status,Tier #,Tier Type,Tier Rate,# of Leases Allowed,Tier Rate Increase,# of Leases Signed,# of Leases Remaining,Add Lease,Date Created,Date Modified,Earliest Lease Sign Date - Last Term,Floorplan - Active New Lease Tier Number,Floorplan - Active Renewal Tier Number,"Floorplan - Average Base Installment Rate, Current Term","Floorplan - Average Base Installment Rate, Last Term",Last Modified By,Latest Lease Sign Date - Last Term,Lease Term,Leases,Property / Floorplan / Term / Type,Record ID#,Record Owner,Related Floorplan,Remaining Potential Rent,Tier Name,"Total Base Installment Rate, Current Term",xCurrent Term,xSystem - New Lease Tier Check,xSystem - Renewal Tier Check,Floorplan - Property - Live,Assignment Key,Average Tier Rate,Floorplan - Total Beds,Floorplan - Active New Lease Tier ID#,Floorplan - Active Renewal Tier ID#,Floorplan - Budget Installment Amount,Floorplan - Property Access
Academy 65,B1,New Lease,COMPLETE,2,,"$1,230",2,,,2,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1195&_fid_11=47&_fid_10=1230&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$1,093.75","$1,225.9523809524",JT Bailey <62477437.bhmt>,,2022 - 2023,1195,Academy 65 / B1 / 2022 - 2023 / New Lease,1195,JT Bailey <62477437.bhmt>,47,$1800,Academy 65 - B1 - New Lease #2 - $1230,,2024 - 2025,no,no,yes,Academy 65 - B1 - 1230 - 2022 - 2023,,21,,,$900, Aaron  Doucet <63066642.d9eq>; Mari  Enriquez <63066651.ega7>;Jodi Charter <63070224.dwk3>
Academy 65,D2,New Lease,COMPLETE,2,,$960,24,,,24,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1196&_fid_11=51&_fid_10=960&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$1,019.375","$1,020.8333333333",JT Bailey <62477437.bhmt>,,2022 - 2023,1196,Academy 65 / D2 / 2022 - 2023 / New Lease,1196,JT Bailey <62477437.bhmt>,51,"$22,800",Academy 65 - D2 - New Lease #2 - $960,,2024 - 2025,no,no,yes,Academy 65 - D2 - 960 - 2022 - 2023,,64,,,$950, Aaron  Doucet <63066642.d9eq>; Mari  Enriquez <63066651.ega7>;Jodi Charter <63070224.dwk3>
Academy 65,D3,New Lease,COMPLETE,2,,$955,8,,,8,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1197&_fid_11=52&_fid_10=955&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,$884.0625,$842.63157894737,JT Bailey <62477437.bhmt>,,2022 - 2023,1197,Academy 65 / D3 / 2022 - 2023 / New Lease,1197,JT Bailey <62477437.bhmt>,52,$6640,Academy 65 - D3 - New Lease #2 - $955,,2024 - 2025,no,no,yes,Academy 65 - D3 - 955 - 2022 - 2023,,20,,,$830, Aaron  Doucet <63066642.d9eq>; Mari  Enriquez <63066651.ega7>;Jodi Charter <63070224.dwk3>
Academy 65,S1,New Lease,COMPLETE,3,,"$1,435",1,,,1,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1198&_fid_11=53&_fid_10=1435&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$1,531.4285714286","$1,532",JT Bailey <62477437.bhmt>,,2022 - 2023,1198,Academy 65 / S1 / 2022 - 2023 / New Lease,1198,JT Bailey <62477437.bhmt>,53,$1415,Academy 65 - S1 - New Lease #3 - $1435,,2024 - 2025,no,no,yes,Academy 65 - S1 - 1435 - 2022 - 2023,,5,,,"$1,415", Aaron  Doucet <63066642.d9eq>; Mari  Enriquez <63066651.ega7>;Jodi Charter <63070224.dwk3>
Academy 65,S2,New Lease,COMPLETE,3,,"$1,455",1,,,1,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1199&_fid_11=54&_fid_10=1455&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$1,527.8571428571","$1,539",JT Bailey <62477437.bhmt>,,2022 - 2023,1199,Academy 65 / S2 / 2022 - 2023 / New Lease,1199,JT Bailey <62477437.bhmt>,54,$1435,Academy 65 - S2 - New Lease #3 - $1455,,2024 - 2025,no,no,yes,Academy 65 - S2 - 1455 - 2022 - 2023,,5,,,"$1,435", Aaron  Doucet <63066642.d9eq>; Mari  Enriquez <63066651.ega7>;Jodi Charter <63070224.dwk3>
Academy 65,A1,New Lease,COMPLETE,3,,"$1,685",3,,,3,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1200&_fid_11=46&_fid_10=1685&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$1,779.6428571429","$1,776.25",JT Bailey <62477437.bhmt>,,2022 - 2023,1200,Academy 65 / A1 / 2022 - 2023 / New Lease,1200,JT Bailey <62477437.bhmt>,46,$4995,Academy 65 - A1 - New Lease #3 - $1685,,2024 - 2025,no,no,yes,Academy 65 - A1 - 1685 - 2022 - 2023,,10,,,"$1,665", Aaron  Doucet <63066642.d9eq>; Mari  Enriquez <63066651.ega7>;Jodi Charter <63070224.dwk3>
Academy 65,B1,New Lease,COMPLETE,3,,"$1,240",2,,,2,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1201&_fid_11=47&_fid_10=1240&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$1,093.75","$1,225.9523809524",JT Bailey <62477437.bhmt>,,2022 - 2023,1201,Academy 65 / B1 / 2022 - 2023 / New Lease,1201,JT Bailey <62477437.bhmt>,47,$1800,Academy 65 - B1 - New Lease #3 - $1240,,2024 - 2025,no,no,yes,Academy 65 - B1 - 1240 - 2022 - 2023,,21,,,$900, Aaron  Doucet <63066642.d9eq>; Mari  Enriquez <63066651.ega7>;Jodi Charter <63070224.dwk3>
Academy 65,D2,New Lease,COMPLETE,3,,$970,16,,,16,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1202&_fid_11=51&_fid_10=970&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$1,019.375","$1,020.8333333333",JT Bailey <62477437.bhmt>,,2022 - 2023,1202,Academy 65 / D2 / 2022 - 2023 / New Lease,1202,JT Bailey <62477437.bhmt>,51,"$15,200",Academy 65 - D2 - New Lease #3 - $970,,2024 - 2025,no,no,yes,Academy 65 - D2 - 970 - 2022 - 2023,,64,,,$950, Aaron  Doucet <63066642.d9eq>; Mari  Enriquez <63066651.ega7>;Jodi Charter <63070224.dwk3>
Academy 65,D3,New Lease,COMPLETE,3,,$965,4,,,4,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1203&_fid_11=52&_fid_10=965&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,$884.0625,$842.63157894737,JT Bailey <62477437.bhmt>,,2022 - 2023,1203,Academy 65 / D3 / 2022 - 2023 / New Lease,1203,JT Bailey <62477437.bhmt>,52,$3320,Academy 65 - D3 - New Lease #3 - $965,,2024 - 2025,no,no,yes,Academy 65 - D3 - 965 - 2022 - 2023,,20,,,$830, Aaron  Doucet <63066642.d9eq>; Mari  Enriquez <63066651.ega7>;Jodi Charter <63070224.dwk3>
1047 Commonwealth Avenue,S1,New Lease,COMPLETE,1,,"$2,295",6,,,6,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1214&_fid_11=15&_fid_10=2295&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$2,787.3076923077","$2,475.4",JT Bailey <62477437.bhmt>,,2022 - 2023,1214,1047 Commonwealth Avenue / S1 / 2022 - 2023 / New Lease,1214,JT Bailey <62477437.bhmt>,15,"$11,100",1047 Commonwealth Avenue - S1 - New Lease #1 - $2295,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S1 - 2295 - 2022 - 2023,,25,,,"$1,850", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S2,New Lease,COMPLETE,1,,"$2,395",3,,,3,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1215&_fid_11=18&_fid_10=2395&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$2,900.8333333333","$2,610.8333333333",JT Bailey <62477437.bhmt>,,2022 - 2023,1215,1047 Commonwealth Avenue / S2 / 2022 - 2023 / New Lease,1215,JT Bailey <62477437.bhmt>,18,$5850,1047 Commonwealth Avenue - S2 - New Lease #1 - $2395,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S2 - 2395 - 2022 - 2023,,12,,,"$1,950", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S3,New Lease,COMPLETE,1,,"$2,445",12,,,12,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1216&_fid_11=19&_fid_10=2445&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$2,983.2352941176","$2,762.5490196078",JT Bailey <62477437.bhmt>,,2022 - 2023,1216,1047 Commonwealth Avenue / S3 / 2022 - 2023 / New Lease,1216,JT Bailey <62477437.bhmt>,19,"$24,000",1047 Commonwealth Avenue - S3 - New Lease #1 - $2445,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S3 - 2445 - 2022 - 2023,,51,,,"$2,000", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S4,New Lease,COMPLETE,1,,"$2,495",2,,,2,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1217&_fid_11=20&_fid_10=2495&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$2,938.8888888889","$2,711.875",JT Bailey <62477437.bhmt>,,2022 - 2023,1217,1047 Commonwealth Avenue / S4 / 2022 - 2023 / New Lease,1217,JT Bailey <62477437.bhmt>,20,$4100,1047 Commonwealth Avenue - S4 - New Lease #1 - $2495,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S4 - 2495 - 2022 - 2023,,8,,,"$2,050", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S5,New Lease,COMPLETE,1,,"$2,545",3,,,3,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1218&_fid_11=21&_fid_10=2545&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$3,081","$2,795",JT Bailey <62477437.bhmt>,,2022 - 2023,1218,1047 Commonwealth Avenue / S5 / 2022 - 2023 / New Lease,1218,JT Bailey <62477437.bhmt>,21,$6300,1047 Commonwealth Avenue - S5 - New Lease #1 - $2545,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S5 - 2545 - 2022 - 2023,,10,,,"$2,100", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S6,New Lease,COMPLETE,1,,"$2,745",7,,,7,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1219&_fid_11=22&_fid_10=2745&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$3,276.5151515152","$2,969.4827586207",JT Bailey <62477437.bhmt>,,2022 - 2023,1219,1047 Commonwealth Avenue / S6 / 2022 - 2023 / New Lease,1219,JT Bailey <62477437.bhmt>,22,"$16,100",1047 Commonwealth Avenue - S6 - New Lease #1 - $2745,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S6 - 2745 - 2022 - 2023,,29,,,"$2,300", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S7,New Lease,COMPLETE,1,,"$2,745",1,,,1,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1220&_fid_11=23&_fid_10=2745&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$3,337.5","$2,991.25",JT Bailey <62477437.bhmt>,,2022 - 2023,1220,1047 Commonwealth Avenue / S7 / 2022 - 2023 / New Lease,1220,JT Bailey <62477437.bhmt>,23,$2300,1047 Commonwealth Avenue - S7 - New Lease #1 - $2745,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S7 - 2745 - 2022 - 2023,,4,,,"$2,300", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S8,New Lease,COMPLETE,1,,"$2,995",3,,,3,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1221&_fid_11=24&_fid_10=2995&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$3,393","$3,277.7272727273",JT Bailey <62477437.bhmt>,,2022 - 2023,1221,1047 Commonwealth Avenue / S8 / 2022 - 2023 / New Lease,1221,JT Bailey <62477437.bhmt>,24,$7950,1047 Commonwealth Avenue - S8 - New Lease #1 - $2995,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S8 - 2995 - 2022 - 2023,,11,,,"$2,650", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S9,New Lease,COMPLETE,1,,"$3,245",1,,,1,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1222&_fid_11=25&_fid_10=3245&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$3,950","$3,488",JT Bailey <62477437.bhmt>,,2022 - 2023,1222,1047 Commonwealth Avenue / S9 / 2022 - 2023 / New Lease,1222,JT Bailey <62477437.bhmt>,25,$2950,1047 Commonwealth Avenue - S9 - New Lease #1 - $3245,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S9 - 3245 - 2022 - 2023,,5,,,"$2,950", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S10,New Lease,COMPLETE,1,,"$3,495",1,,,1,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1223&_fid_11=16&_fid_10=3495&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$4,047.5","$3,745",JT Bailey <62477437.bhmt>,,2022 - 2023,1223,1047 Commonwealth Avenue / S10 / 2022 - 2023 / New Lease,1223,JT Bailey <62477437.bhmt>,16,$3200,1047 Commonwealth Avenue - S10 - New Lease #1 - $3495,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S10 - 3495 - 2022 - 2023,,4,,,"$3,200", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S11,New Lease,COMPLETE,1,,"$1,012",24,,,24,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1224&_fid_11=17&_fid_10=1012&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$1,073.5238095238","$1,100.4545454545",JT Bailey <62477437.bhmt>,,2022 - 2023,1224,1047 Commonwealth Avenue / S11 / 2022 - 2023 / New Lease,1224,JT Bailey <62477437.bhmt>,17,"$24,288",1047 Commonwealth Avenue - S11 - New Lease #1 - $1012,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S11 - 1012 - 2022 - 2023,,24,,,"$1,012", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S1,New Lease,COMPLETE,2,,"$2,345",6,,,6,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1225&_fid_11=15&_fid_10=2345&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$2,787.3076923077","$2,475.4",JT Bailey <62477437.bhmt>,,2022 - 2023,1225,1047 Commonwealth Avenue / S1 / 2022 - 2023 / New Lease,1225,JT Bailey <62477437.bhmt>,15,"$11,100",1047 Commonwealth Avenue - S1 - New Lease #2 - $2345,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S1 - 2345 - 2022 - 2023,,25,,,"$1,850", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S2,New Lease,COMPLETE,2,,"$2,445",3,,,3,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1226&_fid_11=18&_fid_10=2445&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$2,900.8333333333","$2,610.8333333333",JT Bailey <62477437.bhmt>,,2022 - 2023,1226,1047 Commonwealth Avenue / S2 / 2022 - 2023 / New Lease,1226,JT Bailey <62477437.bhmt>,18,$5850,1047 Commonwealth Avenue - S2 - New Lease #2 - $2445,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S2 - 2445 - 2022 - 2023,,12,,,"$1,950", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S3,New Lease,COMPLETE,2,,"$2,495",12,,,12,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1227&_fid_11=19&_fid_10=2495&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$2,983.2352941176","$2,762.5490196078",JT Bailey <62477437.bhmt>,,2022 - 2023,1227,1047 Commonwealth Avenue / S3 / 2022 - 2023 / New Lease,1227,JT Bailey <62477437.bhmt>,19,"$24,000",1047 Commonwealth Avenue - S3 - New Lease #2 - $2495,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S3 - 2495 - 2022 - 2023,,51,,,"$2,000", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S4,New Lease,COMPLETE,2,,"$2,545",2,,,2,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1228&_fid_11=20&_fid_10=2545&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$2,938.8888888889","$2,711.875",JT Bailey <62477437.bhmt>,,2022 - 2023,1228,1047 Commonwealth Avenue / S4 / 2022 - 2023 / New Lease,1228,JT Bailey <62477437.bhmt>,20,$4100,1047 Commonwealth Avenue - S4 - New Lease #2 - $2545,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S4 - 2545 - 2022 - 2023,,8,,,"$2,050", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S5,New Lease,COMPLETE,2,,"$2,595",2,,,2,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1229&_fid_11=21&_fid_10=2595&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$3,081","$2,795",JT Bailey <62477437.bhmt>,,2022 - 2023,1229,1047 Commonwealth Avenue / S5 / 2022 - 2023 / New Lease,1229,JT Bailey <62477437.bhmt>,21,$4200,1047 Commonwealth Avenue - S5 - New Lease #2 - $2595,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S5 - 2595 - 2022 - 2023,,10,,,"$2,100", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S6,New Lease,COMPLETE,2,,"$2,795",6,,,6,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1230&_fid_11=22&_fid_10=2795&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$3,276.5151515152","$2,969.4827586207",JT Bailey <62477437.bhmt>,,2022 - 2023,1230,1047 Commonwealth Avenue / S6 / 2022 - 2023 / New Lease,1230,JT Bailey <62477437.bhmt>,22,"$13,800",1047 Commonwealth Avenue - S6 - New Lease #2 - $2795,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S6 - 2795 - 2022 - 2023,,29,,,"$2,300", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S7,New Lease,COMPLETE,2,,"$2,795",1,,,1,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1231&_fid_11=23&_fid_10=2795&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$3,337.5","$2,991.25",JT Bailey <62477437.bhmt>,,2022 - 2023,1231,1047 Commonwealth Avenue / S7 / 2022 - 2023 / New Lease,1231,JT Bailey <62477437.bhmt>,23,$2300,1047 Commonwealth Avenue - S7 - New Lease #2 - $2795,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S7 - 2795 - 2022 - 2023,,4,,,"$2,300", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S8,New Lease,COMPLETE,2,,"$3,045",3,,,3,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1232&_fid_11=24&_fid_10=3045&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$3,393","$3,277.7272727273",JT Bailey <62477437.bhmt>,,2022 - 2023,1232,1047 Commonwealth Avenue / S8 / 2022 - 2023 / New Lease,1232,JT Bailey <62477437.bhmt>,24,$7950,1047 Commonwealth Avenue - S8 - New Lease #2 - $3045,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S8 - 3045 - 2022 - 2023,,11,,,"$2,650", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S9,New Lease,COMPLETE,2,,"$3,295",1,,,1,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1233&_fid_11=25&_fid_10=3295&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$3,950","$3,488",JT Bailey <62477437.bhmt>,,2022 - 2023,1233,1047 Commonwealth Avenue / S9 / 2022 - 2023 / New Lease,1233,JT Bailey <62477437.bhmt>,25,$2950,1047 Commonwealth Avenue - S9 - New Lease #2 - $3295,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S9 - 3295 - 2022 - 2023,,5,,,"$2,950", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S10,New Lease,COMPLETE,2,,"$3,545",1,,,1,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1234&_fid_11=16&_fid_10=3545&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$4,047.5","$3,745",JT Bailey <62477437.bhmt>,,2022 - 2023,1234,1047 Commonwealth Avenue / S10 / 2022 - 2023 / New Lease,1234,JT Bailey <62477437.bhmt>,16,$3200,1047 Commonwealth Avenue - S10 - New Lease #2 - $3545,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S10 - 3545 - 2022 - 2023,,4,,,"$3,200", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S1,New Lease,COMPLETE,3,,"$2,395",6,,,6,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1235&_fid_11=15&_fid_10=2395&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$2,787.3076923077","$2,475.4",JT Bailey <62477437.bhmt>,,2022 - 2023,1235,1047 Commonwealth Avenue / S1 / 2022 - 2023 / New Lease,1235,JT Bailey <62477437.bhmt>,15,"$11,100",1047 Commonwealth Avenue - S1 - New Lease #3 - $2395,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S1 - 2395 - 2022 - 2023,,25,,,"$1,850", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S2,New Lease,COMPLETE,3,,"$2,495",3,,,3,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1236&_fid_11=18&_fid_10=2495&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$2,900.8333333333","$2,610.8333333333",JT Bailey <62477437.bhmt>,,2022 - 2023,1236,1047 Commonwealth Avenue / S2 / 2022 - 2023 / New Lease,1236,JT Bailey <62477437.bhmt>,18,$5850,1047 Commonwealth Avenue - S2 - New Lease #3 - $2495,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S2 - 2495 - 2022 - 2023,,12,,,"$1,950", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S3,New Lease,COMPLETE,3,,"$2,545",11,,,11,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1237&_fid_11=19&_fid_10=2545&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$2,983.2352941176","$2,762.5490196078",JT Bailey <62477437.bhmt>,,2022 - 2023,1237,1047 Commonwealth Avenue / S3 / 2022 - 2023 / New Lease,1237,JT Bailey <62477437.bhmt>,19,"$22,000",1047 Commonwealth Avenue - S3 - New Lease #3 - $2545,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S3 - 2545 - 2022 - 2023,,51,,,"$2,000", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S4,New Lease,COMPLETE,3,,"$2,595",2,,,2,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1238&_fid_11=20&_fid_10=2595&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$2,938.8888888889","$2,711.875",JT Bailey <62477437.bhmt>,,2022 - 2023,1238,1047 Commonwealth Avenue / S4 / 2022 - 2023 / New Lease,1238,JT Bailey <62477437.bhmt>,20,$4100,1047 Commonwealth Avenue - S4 - New Lease #3 - $2595,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S4 - 2595 - 2022 - 2023,,8,,,"$2,050", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
1047 Commonwealth Avenue,S5,New Lease,COMPLETE,3,,"$2,645",2,,,2,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1239&_fid_11=21&_fid_10=2645&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,"$3,081","$2,795",JT Bailey <62477437.bhmt>,,2022 - 2023,1239,1047 Commonwealth Avenue / S5 / 2022 - 2023 / New Lease,1239,JT Bailey <62477437.bhmt>,21,$4200,1047 Commonwealth Avenue - S5 - New Lease #3 - $2645,,2024 - 2025,no,no,no,1047 Commonwealth Avenue - S5 - 2645 - 2022 - 2023,,10,,,"$2,100", Katie  Lutz <63066649.dqqy>;Theresa Hill <63070222.crgu>
